chr snpid bp cM male_cM female_cM
3 MARC0046084 14622489 35.73 34.354 37.106
3 WU_10.2_3_14786333 14636414 35.812 34.37 37.254
3 WU_10.2_3_14803948 14653959 35.919 34.411 37.427
3 H3GA0008853 14668363 36.0225 34.42 37.625
3 MARC0070289 14680779 36.0555 34.428 37.683
3 WU_10.2_3_14847148 14697094 36.3115 34.552 38.071
3 M1GA0004091 14712214 36.4885 34.585 38.392
3 WU_10.2_3_14871351 14721492 36.674 34.659 38.689
3 MARC0060402 14757320 36.802 34.708 38.896
3 H3GA0008864 14796402 36.913 34.774 39.052
3 ASGA0013613 14818237 36.975 34.807 39.143
3 WU_10.2_3_15138469 14882280 37.268 35.005 39.531
3 WU_10.2_3_15144817 14888626 37.297 35.03 39.564
3 WU_10.2_3_15151026 14894838 37.3215 35.03 39.613
3 ALGA0108355 14901674 37.33 35.03 39.63
3 WU_10.2_3_15168199 14912011 37.437 35.137 39.737
3 WU_10.2_3_15221406 14964892 37.759 35.302 40.216
3 ASGA0013632 14977162 37.759 35.302 40.216
3 WU_10.2_3_15281918 15059376 37.7795 35.31 40.249
3 WU_10.2_3_15294183 15071639 37.986 35.327 40.645
3 ALGA0017787 15084853 38.073 35.352 40.794
3 WU_10.2_3_15320461 15097898 38.122 35.434 40.81
3 ASGA0013642 15109189 38.295 35.5 41.09
3 H3GA0008890 15141853 38.4065 35.533 41.28
3 WU_10.2_3_15378840 15160891 38.4105 35.533 41.288
3 WU_10.2_3_15389320 15171148 38.4685 35.558 41.379
3 WU_10.2_3_15402194 15183979 38.4765 35.558 41.395
3 WU_10.2_3_15435688 15218855 38.6415 35.624 41.659
3 ALGA0017806 15233254 38.827 35.756 41.898
3 ASGA0013651 15246201 38.893 35.805 41.981
3 ASGA0013655 15259457 38.971 35.846 42.096
3 WU_10.2_3_15488862 15272012 39.2935 36.028 42.559
3 ASGA0013658 15286438 39.3675 36.069 42.666
3 ASGA0013661 15299942 39.4865 36.126 42.847
3 WU_10.2_3_15536163 15319189 39.5525 36.192 42.913
3 ALGA0017827 15331993 39.614 36.258 42.97
3 ASGA0013667 15356538 39.7175 36.324 43.111
3 3_15588826 15372655 39.7585 36.349 43.168
3 ASGA0013669 15385707 39.771 36.349 43.193
3 WU_10.2_3_15622491 15406876 39.845 36.382 43.308
3 H3GA0008906 15419450 39.9845 36.447 43.522
3 MARC0114258 15431905 40.03 36.447 43.613
3 H3GA0008910 15452841 40.187 36.489 43.885
3 ASGA0013696 15479959 40.29 36.538 44.042
3 WU_10.2_3_15706824 15490042 40.3145 36.546 44.083
3 WU_10.2_3_15745628 15524011 40.3145 36.546 44.083
3 WU_10.2_3_15801899 15580278 40.422 36.596 44.248
3 WU_10.2_3_15816293 15594738 40.504 36.62 44.388
3 WU_10.2_3_15834486 15612930 40.5285 36.62 44.437
3 ASGA0096128 15624662 40.5905 36.629 44.552
3 WU_10.2_3_15861653 15640092 40.685 36.686 44.684
3 ASGA0092044 15653619 40.71 36.686 44.734
3 ASGA0100336 15656023 40.7595 36.703 44.816
3 WU_10.2_3_15890443 15668885 40.7675 36.703 44.832
3 WU_10.2_3_15912871 15691311 40.891 36.777 45.005
3 WU_10.2_3_15937538 15703664 41.027 36.818 45.236
3 ALGA0118147 15715354 41.1385 36.851 45.426
3 WU_10.2_3_16004111 15760091 41.3525 36.908 45.797
3 WU_10.2_3_16017601 15773584 41.4355 36.95 45.921
3 H3GA0055069 15785862 41.874 37.106 46.642
3 WU_10.2_3_16049405 15805383 42.0225 37.164 46.881
3 WU_10.2_3_16085492 15841466 42.0555 37.164 46.947
3 ASGA0089047 15856859 42.0715 37.172 46.971
3 ASGA0103106 15862273 42.2945 37.246 47.343
3 WU_10.2_3_16123577 15878521 42.712 37.427 47.997
3 WU_10.2_3_16177459 15929889 43.0265 37.535 48.518
3 MARC0021375 15977072 43.0835 37.567 48.6
3 ASGA0083703 16009819 43.191 37.609 48.773
3 WU_10.2_3_16330560 16083309 43.2735 37.642 48.905
3 ASGA0089930 16219274 43.306 37.666 48.946
3 ALGA0123977 16232865 43.306 37.666 48.946
3 ALGA0104024 16240295 43.471 37.757 49.185
3 ASGA0094824 16266100 43.57 37.782 49.358
3 MARC0063508 16279377 43.57 37.782 49.358
3 WU_10.2_3_16572639 16320374 43.71 37.806 49.614
3 WU_10.2_3_16609087 16356820 43.85 37.847 49.853
3 WU_10.2_3_16697500 16445045 43.883 37.872 49.894
3 ASGA0103217 16490090 43.9985 37.913 50.084
3 WU_10.2_3_16763889 16511983 44.073 37.963 50.183
3 WU_10.2_3_16839756 16545270 44.432 38.094 50.77
3 WU_10.2_3_16896657 16643969 44.4485 38.094 50.803
3 ASGA0094977 16660684 44.4565 38.094 50.819
3 ALGA0123314 16667913 44.613 38.168 51.058
3 WU_10.2_3_16993254 16740560 44.6425 38.177 51.108
3 WU_10.2_3_17019798 16767106 44.6425 38.177 51.108
3 WU_10.2_3_17037928 16785223 44.704 38.226 51.182
3 ALGA0124306 16839270 44.741 38.267 51.215
3 ASGA0082344 16841101 44.741 38.267 51.215
3 WU_10.2_3_17333664 17056040 44.8275 38.317 51.338
3 ASGA0084776 17073610 44.8355 38.333 51.338
3 WU_10.2_3_17385360 17136087 44.918 38.366 51.47
3 H3GA0008930 17162689 44.992 38.407 51.577
3 ASGA0013706 17168947 45.0005 38.407 51.594
3 ASGA0013705 17187989 45.157 38.498 51.816
3 M1GA0004123 17233494 45.235 38.555 51.915
3 WU_10.2_3_17596583 17275833 45.3585 38.67 52.047
3 WU_10.2_3_17573421 17298860 45.4205 38.712 52.129
3 WU_10.2_3_17544749 17327530 45.511 38.786 52.236
3 DBWU0000985 17362365 45.5395 38.802 52.277
3 3_17721904 17391394 45.5645 38.802 52.327
3 H3GA0008947 17499297 45.7745 38.909 52.64
3 WU_10.2_3_17945291 17555877 45.8115 38.917 52.706
3 WU_10.2_3_17919145 17582017 45.82 38.926 52.714
3 ASGA0095936 17596126 45.8655 38.934 52.797
3 SIRI0001253 17642379 45.8695 38.934 52.805
3 WU_10.2_3_18118519 17672033 45.923 38.95 52.896
3 WU_10.2_3_18196920 17740820 45.96 38.95 52.97
3 WU_10.2_3_18296657 17820961 46.0625 38.991 53.134
3 WU_10.2_3_18257922 17859564 46.232 39.057 53.407
3 WU_10.2_3_18327266 17885191 46.4425 39.148 53.737
3 ALGA0111426 18040704 46.806 39.379 54.233
3 ASGA0093070 18058797 46.863 39.436 54.29
3 ASGA0084261 18059444 46.867 39.444 54.29
3 MARC0113856 18505448 47.0815 39.543 54.62
3 H3GA0053939 18539085 47.1515 39.576 54.727
3 ASGA0085187 18553668 47.168 39.576 54.76
3 ASGA0101457 18557492 47.2585 39.625 54.892
3 MARC0112788 18625219 47.3205 39.65 54.991
3 ALGA0116808 18723596 47.3865 39.675 55.098
3 ALGA0120465 18736895 47.4155 39.675 55.156
3 DIAS0001357 18845664 47.44 39.683 55.197
3 ASGA0096354 18855667 47.5265 39.741 55.312
3 ASGA0084998 18865078 47.555 39.749 55.361
3 ASGA0082103 18884276 47.555 39.749 55.361
3 WU_10.2_3_19205126 18925928 47.745 39.815 55.675
3 WU_10.2_3_19274953 18999719 47.757 39.823 55.691
3 ALGA0112844 19097111 47.819 39.831 55.807
3 ASGA0090018 19239839 47.885 39.856 55.914
3 ASGA0099267 19245189 47.922 39.881 55.963
3 ASGA0097043 19245372 47.9305 39.881 55.98
3 ALGA0124488 19252547 47.9425 39.881 56.004
3 WU_10.2_3_19496772 19269854 48.0085 39.897 56.12
3 H3GA0053226 19304431 48.107 39.996 56.218
3 H3GA0008959 19351190 48.173 40.029 56.317
3 H3GA0008971 19421089 48.185 40.045 56.325
3 ALGA0017905 19460213 48.28 40.086 56.474
3 ALGA0017916 19540919 48.4325 40.111 56.754
3 ALGA0017913 19634957 48.4985 40.169 56.828
3 H3GA0008998 19645963 48.519 40.185 56.853
3 ALGA0017926 19657427 48.7295 40.54 56.919
3 ALGA0017911 19682052 48.7915 40.598 56.985
3 WU_10.2_3_20004891 19734792 48.9475 40.63 57.265
3 ASGA0095600 19801678 49.0425 40.696 57.389
3 ASGA0098908 19861710 49.1575 40.77 57.545
3 MARC0092643 19959355 49.265 40.828 57.702
3 ASGA0099085 20118704 49.3265 40.861 57.792
3 ALGA0107378 20172596 49.343 40.869 57.817
3 ALGA0109388 20211255 49.3925 40.91 57.875
3 ALGA0113131 20240346 49.4375 40.943 57.932
3 CASI0009584 20252535 49.45 40.951 57.949
3 ASGA0093387 20262441 49.483 40.993 57.973
3 ALGA0104331 20265595 49.5285 41.034 58.023
3 ASGA0082853 20299877 49.561 41.042 58.08
3 ASGA0099661 20351167 49.631 41.083 58.179
3 ASGA0095085 20394893 49.6555 41.099 58.212
3 ALGA0101653 20434436 49.7465 41.182 58.311
3 ALGA0103940 20437306 49.779 41.231 58.327
3 ALGA0110026 20454440 49.8865 41.297 58.476
3 ALGA0109270 20454951 49.8865 41.297 58.476
3 ASGA0013780 20486301 49.94 41.33 58.55
3 ALGA0105765 20525651 49.973 41.355 58.591
3 ASGA0013781 20530550 50.03 41.42 58.64
3 WU_10.2_3_20872357 20543691 50.047 41.437 58.657
3 ASGA0013789 20557277 50.0715 41.453 58.69
3 ASGA0013776 20577616 50.117 41.47 58.764
3 ALGA0017946 20599206 50.2485 41.569 58.928
3 ALGA0017952 20641251 50.422 41.643 59.201
3 MARC0081434 20660131 50.4795 41.684 59.275
3 H3GA0009014 20674588 50.4795 41.684 59.275
3 ALGA0017967 20747658 50.615 41.766 59.464
3 ASGA0098276 20859502 50.735 41.857 59.613
3 ASGA0013828 20982326 50.7965 41.898 59.695
3 M1GA0004169 21015093 50.862 41.939 59.785
3 ASGA0013836 21039178 50.9075 41.964 59.851
3 ALGA0017983 21052089 50.912 41.964 59.86
3 INRA0010427 21100440 50.928 41.972 59.884
3 ASGA0013843 21146952 50.961 41.988 59.934
3 ALGA0017987 21180148 51.006 42.029 59.983
3 ASGA0013852 21214123 51.0515 42.112 59.991
3 ASGA0105049 21310855 51.1175 42.227 60.008
3 ALGA0123606 21418569 51.1995 42.35 60.049
3 ASGA0092670 21502507 51.3275 42.524 60.131
3 AFFX-114730460 21510800 51.451 42.713 60.189
3 ASGA0083196 21735144 51.529 42.828 60.23
3 ASGA0094123 21890625 51.5375 42.837 60.238
3 H3GA0009037 21939479 51.5825 42.919 60.246
3 ALGA0018021 21951391 51.5825 42.919 60.246
3 ALGA0018016 21978635 51.5825 42.919 60.246
3 ALGA0018017 21997881 51.6035 42.952 60.255
3 ALGA0018003 22050930 51.6035 42.952 60.255
3 ASGA0013862 22103750 51.6035 42.952 60.255
3 MARC0079962 22201027 51.6075 42.952 60.263
3 ALGA0018033 22214878 51.6075 42.952 60.263
3 H3GA0009045 22227697 51.6275 42.968 60.287
3 ALGA0018038 22243336 51.6855 43.051 60.32
3 ALGA0018040 22269733 51.6975 43.075 60.32
3 DRGA0003820 22286727 51.6975 43.075 60.32
3 WU_10.2_10_4058 22573647 51.727 43.125 60.329
3 H3GA0055101 22623689 51.7595 43.19 60.329
3 MARC0015344 22634887 51.7595 43.19 60.329
3 ASGA0092761 22718923 51.776 43.223 60.329
3 ASGA0094144 22753667 51.776 43.223 60.329
3 MARC0081878 22791713 51.7885 43.24 60.337
3 MARC0026604 22810472 51.813 43.273 60.353
3 WU_10.2_10_333844 22836321 51.846 43.322 60.37
3 ASGA0106179 22905875 51.887 43.396 60.378
3 ALGA0111335 22939355 51.887 43.396 60.378
3 ASGA0098738 22975393 51.891 43.396 60.386
3 ALGA0103397 23056536 51.8995 43.413 60.386
3 MARC0041570 23093260 51.9035 43.421 60.386
3 ALGA0123533 23166905 51.9075 43.429 60.386
3 ASGA0105381 23226568 51.9405 43.495 60.386
3 ASGA0093175 23335378 51.9615 43.52 60.403
3 MARC0003844 23359403 51.9615 43.52 60.403
3 SIRI0001150 23433950 51.9775 43.536 60.419
3 ALGA0123095 23446125 51.9855 43.544 60.427
3 MARC0047020 23519366 51.994 43.544 60.444
3 ASGA0092698 23545018 51.994 43.544 60.444
3 ASGA0103399 23568329 51.998 43.544 60.452
3 ALGA0112358 23582844 51.998 43.544 60.452
3 ALGA0123020 23600496 52.002 43.552 60.452
3 ALGA0115152 23621975 52.002 43.552 60.452
3 ASGA0097395 23625943 52.0145 43.569 60.46
3 ASGA0099130 23688143 52.027 43.594 60.46
3 ASGA0094818 23755924 52.031 43.594 60.468
3 ASGA0094620 23887869 52.0395 43.602 60.477
3 ASGA0089883 23896817 52.0395 43.602 60.477
3 DRGA0017484 23900614 52.0435 43.61 60.477
3 ALGA0103433 23930970 52.0435 43.61 60.477
3 MARC0006151 23954733 52.0435 43.61 60.477
3 ALGA0121571 23976980 52.064 43.651 60.477
3 ASGA0101242 23986027 52.0725 43.668 60.477
3 H3GA0009055 24013594 52.0725 43.668 60.477
3 ALGA0018053 24026971 52.0765 43.676 60.477
3 ASGA0013894 24070234 52.093 43.701 60.485
3 DRGA0003823 24122696 52.113 43.725 60.501
3 WU_10.2_3_24712181 24211452 52.117 43.733 60.501
3 WU_10.2_3_24947447 24336136 52.117 43.733 60.501
3 WU_10.2_3_25094336 24462413 52.1215 43.742 60.501
3 MARC0110831 24529908 52.1255 43.75 60.501
3 ALGA0123859 24582079 52.1255 43.75 60.501
3 CASI0007969 24614702 52.13 43.75 60.51
3 MARC0111267 24664454 52.13 43.75 60.51
3 MARC0055834 24734514 52.138 43.766 60.51
3 MARC0030453 24834336 52.1465 43.775 60.518
3 ASGA0099825 24835225 52.1545 43.783 60.526
3 WU_10.2_3_25638011 24836349 52.1545 43.783 60.526
3 ASGA0085542 24892985 52.183 43.824 60.542
3 ALGA0108896 24920078 52.187 43.832 60.542
3 ASGA0094325 24963920 52.1955 43.849 60.542
3 ASGA0095853 24980870 52.1955 43.849 60.542
3 MARC0060700 25004846 52.1995 43.857 60.542
3 ASGA0013908 25111534 52.2245 43.89 60.559
3 ASGA0013906 25155385 52.2325 43.906 60.559
3 ALGA0018079 25173164 52.2325 43.906 60.559
3 ASGA0095840 25206145 52.2365 43.914 60.559
3 MARC0108510 25217690 52.2365 43.914 60.559
3 MARC0078314 25387637 52.245 43.923 60.567
3 ASGA0103234 25404910 52.2815 43.988 60.575
3 ALGA0116748 25451659 52.2905 43.997 60.584
3 ALGA0105121 25516453 52.2945 43.997 60.592
3 MARC0014272 25525516 52.3025 44.013 60.592
3 ALGA0110182 25526912 52.3105 44.021 60.6
3 ASGA0085560 25540768 52.3275 44.03 60.625
3 H3GA0053928 25606794 52.3395 44.054 60.625
3 MARC0101263 25651284 52.3645 44.071 60.658
3 MARC0050331 25654130 52.3805 44.095 60.666
3 MARC0019934 25709497 52.4755 44.252 60.699
3 ALGA0123555 25722870 52.529 44.359 60.699
3 ALGA0102450 25723257 52.533 44.359 60.707
3 MARC0025862 25774299 52.615 44.482 60.748
3 ASGA0096826 25822975 52.615 44.482 60.748
3 ALGA0018104 25852288 52.685 44.622 60.748
3 ALGA0103724 25860280 52.689 44.622 60.756
3 ALGA0018083 25909629 52.698 44.631 60.765
3 M1GA0004189 25929788 52.735 44.664 60.806
3 MARC0001269 25965190 52.7675 44.729 60.806
3 CASI0010189 26183611 52.829 44.828 60.83
3 ALGA0106209 26196960 52.829 44.828 60.83
3 ASGA0083973 26258591 52.829 44.828 60.83
3 MARC0085816 26271879 52.8705 44.878 60.863
3 ASGA0090088 26275618 52.8745 44.886 60.863
3 ASGA0089442 26285330 52.9115 44.935 60.888
3 MARC0094635 26299982 52.936 44.976 60.896
3 ALGA0121590 26346502 52.9445 44.993 60.896
3 SIRI0001454 26460820 52.965 45.009 60.921
3 ALGA0124353 26505996 52.965 45.009 60.921
3 ASGA0105223 26514284 52.9895 45.042 60.937
3 MARC0100405 26606713 53.043 45.124 60.962
3 ALGA0106892 26619591 53.0765 45.174 60.979
3 ASGA0090426 26892369 53.171 45.347 60.995
3 MARC0010219 26970417 53.187 45.363 61.011
3 WU_10.2_3_27647047 27051084 53.2075 45.404 61.011
3 MARC0051379 27180639 53.2165 45.413 61.02
3 ALGA0018136 27201874 53.2245 45.421 61.028
3 ALGA0018138 27217537 53.2905 45.52 61.061
3 MARC0000263 27236392 53.2985 45.536 61.061
3 ALGA0018155 27293760 53.3395 45.618 61.061
3 ALGA0018160 27307613 53.3805 45.692 61.069
3 MARC0081581 27346598 53.434 45.791 61.077
3 H3GA0009113 27384707 53.4755 45.865 61.086
3 ASGA0014002 27441840 53.607 46.104 61.11
3 WU_10.2_3_28168991 27502058 53.6235 46.129 61.118
3 ALGA0124476 27597984 53.64 46.162 61.118
3 ASGA0014013 27603907 53.789 46.418 61.16
3 MARC0075820 27629784 53.8215 46.459 61.184
3 ALGA0018199 27660765 53.8465 46.492 61.201
3 ALGA0112948 27671159 53.8465 46.492 61.201
3 ASGA0014014 27687133 53.863 46.525 61.201
3 MARC0056802 27716152 53.879 46.557 61.201
3 ALGA0018202 27736387 53.9245 46.648 61.201
3 ASGA0014022 27807709 53.9245 46.648 61.201
3 ASGA0014036 27979042 53.941 46.681 61.201
3 ALGA0018214 28019398 53.941 46.681 61.201
3 ALGA0018219 28031790 53.9535 46.706 61.201
3 ALGA0124243 28124409 53.978 46.747 61.209
3 ALGA0112651 28146561 53.978 46.747 61.209
3 ASGA0104499 28153783 53.99 46.771 61.209
3 ASGA0097769 28185290 53.9945 46.78 61.209
3 ALGA0106253 28289849 54.0065 46.788 61.225
3 ALGA0106252 28289863 54.0065 46.788 61.225
3 ALGA0106525 28332001 54.0145 46.804 61.225
3 ALGA0124095 28388183 54.0975 46.928 61.267
3 ALGA0115044 28393539 54.0975 46.928 61.267
3 ALGA0112622 28394663 54.118 46.969 61.267
3 MARC0014155 28421002 54.118 46.969 61.267
3 ASGA0105473 28436084 54.163 47.043 61.283
3 ALGA0018228 28592115 54.1875 47.084 61.291
3 ALGA0018230 28632913 54.1875 47.084 61.291
3 ASGA0014039 28676397 54.1875 47.084 61.291
3 ASGA0014038 28715680 54.196 47.101 61.291
3 ASGA0090872 28787205 54.2125 47.134 61.291
3 WU_10.2_3_29958363 28890264 54.2985 47.298 61.299
3 ASGA0014055 28942542 54.2985 47.298 61.299
3 ALGA0018260 29026726 54.315 47.331 61.299
3 ASGA0014064 29096310 54.315 47.331 61.299
3 MARC0034112 29140855 54.3235 47.348 61.299
3 MARC0026873 29166920 54.3605 47.422 61.299
3 MARC0016496 29194776 54.365 47.422 61.308
3 MARC0038618 29232673 54.365 47.422 61.308
3 DIAS0000408 29280244 54.365 47.422 61.308
3 WU_10.2_3_30353204 29282585 54.365 47.422 61.308
3 ALGA0018288 29309626 54.365 47.422 61.308
3 ALGA0018294 29363922 54.381 47.446 61.316
3 ALGA0018302 29386477 54.381 47.446 61.316
3 H3GA0009171 29417913 54.381 47.446 61.316
3 ALGA0018311 29455396 54.3895 47.463 61.316
3 H3GA0009177 29504410 54.41 47.496 61.324
3 WU_10.2_3_30695499 29547613 54.41 47.496 61.324
3 ALGA0018331 29585264 54.4345 47.545 61.324
3 H3GA0009179 29633515 54.4345 47.545 61.324
3 ALGA0018338 29678273 54.447 47.57 61.324
3 ALGA0018345 29698123 54.447 47.57 61.324
3 ALGA0018346 29712394 54.447 47.57 61.324
3 DRGA0003842 29740511 54.455 47.586 61.324
3 M1GA0004238 29761245 54.455 47.586 61.324
3 ALGA0106201 29799772 54.48 47.619 61.341
3 ASGA0091279 29824247 54.48 47.619 61.341
3 ASGA0014108 29957593 54.4885 47.636 61.341
3 ALGA0018355 29998112 54.4885 47.636 61.341
3 ALGA0018363 30034842 54.5705 47.792 61.349
3 ALGA0018365 30072110 54.5705 47.792 61.349
3 ASGA0014105 30085642 54.5745 47.792 61.357
3 3_31375006 30183216 54.583 47.809 61.357
3 WU_10.2_3_29274380 30258244 54.6035 47.85 61.357
3 ALGA0114830 30276679 54.6035 47.85 61.357
3 ASGA0101857 30277000 54.6035 47.85 61.357
3 ASGA0093286 30375773 54.6035 47.85 61.357
3 MARC0049796 30428029 54.6035 47.85 61.357
3 ALGA0106374 30446998 54.6155 47.874 61.357
3 WU_10.2_3_29556465 30486229 54.624 47.883 61.365
3 ALGA0113631 30642887 54.6775 47.973 61.382
3 ALGA0018401 30647217 54.735 48.064 61.406
3 ALGA0018371 30684673 54.8055 48.196 61.415
3 M1GA0004242 30696795 54.8055 48.196 61.415
3 H3GA0009208 30749727 54.8135 48.212 61.415
3 H3GA0009204 30772846 54.8135 48.212 61.415
3 H3GA0009196 30799911 54.8545 48.286 61.423
3 WU_10.2_3_31745700 30831988 54.8545 48.286 61.423
3 MARC0010425 30875848 54.8545 48.286 61.423
3 ASGA0083680 30904279 54.8545 48.286 61.423
3 MARC0065361 30959581 54.8545 48.286 61.423
3 MARC0101576 30961326 54.871 48.311 61.431
3 DRGA0017480 30979504 54.871 48.311 61.431
3 ALGA0107520 30983777 54.887 48.335 61.439
3 ASGA0101575 31073548 54.887 48.335 61.439
3 MARC0001070 31147632 54.887 48.335 61.439
3 ASGA0105029 31209909 54.9575 48.467 61.448
3 MARC0036990 31440923 55.003 48.558 61.448
3 ASGA0093776 31467704 55.007 48.566 61.448
3 ASGA0103961 31484734 55.007 48.566 61.448
3 CASI0006297 31602272 55.023 48.582 61.464
3 M1GA0024387 31632749 55.0725 48.665 61.48
3 ALGA0114914 31637281 55.0725 48.665 61.48
3 MARC0015229 31675282 55.093 48.706 61.48
3 MARC0061677 31726975 55.1055 48.731 61.48
3 MARC0081077 31814434 55.1135 48.747 61.48
3 WU_10.2_3_32685787 31895974 55.1135 48.747 61.48
3 MARC0030347 32086584 55.1215 48.763 61.48
3 MARC0055489 32107696 55.126 48.772 61.48
3 ALGA0104130 32118720 55.126 48.772 61.48
3 ALGA0113265 32157759 55.13 48.78 61.48
3 ASGA0091992 32187953 55.13 48.78 61.48
3 WU_10.2_3_32987865 32256023 55.1425 48.805 61.48
3 WU_10.2_3_33019982 32288138 55.1585 48.837 61.48
3 WU_10.2_3_33079901 32347958 55.196 48.903 61.489
3 ASGA0093236 32378049 55.2125 48.928 61.497
3 ALGA0106812 32402108 55.233 48.961 61.505
3 H3GA0053082 32426287 55.237 48.969 61.505
3 ASGA0105017 32429051 55.278 49.051 61.505
3 MARC0037904 32465646 55.282 49.051 61.513
3 WU_10.2_3_33332372 32531368 55.282 49.051 61.513
3 WU_10.2_3_33490052 32600847 55.282 49.051 61.513
3 ALGA0018418 32658474 55.282 49.051 61.513
3 ALGA0018417 32691934 55.2945 49.076 61.513
3 MARC0031325 32847659 55.2945 49.076 61.513
3 WU_10.2_3_33646643 32887252 55.348 49.158 61.538
3 MARC0045282 32928442 55.3605 49.183 61.538
3 WU_10.2_3_33548343 32985679 55.381 49.224 61.538
3 WU_10.2_3_33737675 33013826 55.3895 49.241 61.538
3 ALGA0018424 33050383 55.3975 49.257 61.538
3 ALGA0018428 33131798 55.406 49.274 61.538
3 ASGA0014168 33169954 55.414 49.282 61.546
3 M1GA0004272 33217929 55.418 49.29 61.546
3 ALGA0018438 33231279 55.418 49.29 61.546
3 ASGA0014192 33259193 55.418 49.29 61.546
3 ASGA0014188 33281461 55.4425 49.339 61.546
3 ASGA0014191 33308304 55.447 49.348 61.546
3 MARC0008449 33324457 55.4635 49.364 61.563
3 ALGA0018461 33383381 55.48 49.397 61.563
3 ALGA0018458 33426299 55.484 49.405 61.563
3 MARC0029948 33449152 55.4925 49.422 61.563
3 ASGA0089710 33457175 55.4965 49.43 61.563
3 MARC0063080 33642977 55.5335 49.504 61.563
3 MARC0058300 33644598 55.5335 49.504 61.563
3 WU_10.2_3_34550825 33751416 55.5625 49.562 61.563
3 ALGA0105975 33796080 55.5665 49.57 61.563
3 WU_10.2_3_34804781 33871878 55.5995 49.636 61.563
3 ALGA0018467 33893378 55.6075 49.652 61.563
3 H3GA0009258 33909813 55.6075 49.652 61.563
3 MARC0004212 33942826 55.632 49.701 61.563
3 ALGA0018472 34006372 55.6365 49.71 61.563
3 M1GA0004280 34020189 55.653 49.743 61.563
3 ASGA0014213 34037880 55.665 49.759 61.571
3 ALGA0115191 34053010 55.768 49.957 61.579
3 M1GA0004285 34105285 55.8545 50.122 61.587
3 WU_10.2_3_35029609 34145809 55.8545 50.122 61.587
3 ALGA0018491 34218849 55.8915 50.187 61.596
3 WU_10.2_3_35179801 34246294 55.9125 50.229 61.596
3 H3GA0009266 34267764 55.9165 50.237 61.596
3 H3GA0009263 34310058 55.9575 50.319 61.596
3 MARC0059322 34324852 55.9985 50.401 61.596
3 ALGA0018494 34372538 56.0565 50.517 61.596
3 ASGA0014219 34396325 56.1305 50.665 61.596
3 ASGA0014222 34485760 56.151 50.706 61.596
3 ASGA0014221 34512074 56.2125 50.821 61.604
3 MARC0035038 34648497 56.266 50.92 61.612
3 ASGA0103859 34658789 56.299 50.986 61.612
3 ALGA0106215 34678766 56.303 50.994 61.612
3 ALGA0107071 34824841 56.373 51.134 61.612
3 ASGA0014225 34898589 56.41 51.208 61.612
3 ASGA0014229 34999889 56.4185 51.225 61.612
3 ASGA0014232 35017259 56.4225 51.233 61.612
3 H3GA0009277 35094559 56.4515 51.291 61.612
3 H3GA0009279 35120951 56.4515 51.291 61.612
3 ALGA0018524 35158397 56.4595 51.307 61.612
3 ALGA0018526 35174454 56.476 51.34 61.612
3 MARC0009965 35220855 56.4885 51.365 61.612
3 MARC0049706 35278567 56.4925 51.373 61.612
3 H3GA0009291 35342584 56.4965 51.381 61.612
3 MARC0053220 35362334 56.509 51.406 61.612
3 ASGA0014250 35404289 56.575 51.521 61.629
3 ALGA0018540 35521708 56.6245 51.612 61.637
3 MARC0034313 35541739 56.6245 51.612 61.637
3 ASGA0014256 35580706 56.6285 51.62 61.637
3 WU_10.2_3_36562403 35643165 56.6285 51.62 61.637
3 H3GA0009295 35683288 56.649 51.661 61.637
3 MARC0093547 35731636 56.657 51.669 61.645
3 MARC0029656 35753681 56.657 51.669 61.645
3 DRGA0003852 35775046 56.657 51.669 61.645
3 3_36770901 35837983 56.6735 51.694 61.653
3 MARC0025145 35867352 56.69 51.727 61.653
3 ASGA0093835 35938498 56.7185 51.776 61.661
3 ALGA0102473 36083064 56.7355 51.801 61.67
3 ASGA0092767 36110716 56.756 51.842 61.67
3 3_37091911 36209593 56.801 51.916 61.686
3 ASGA0014261 36344709 56.826 51.941 61.711
3 H3GA0009298 36490868 56.8835 52.056 61.711
3 WU_10.2_3_37534662 36565687 56.9245 52.089 61.76
3 H3GA0009304 36609445 56.9655 52.171 61.76
3 ALGA0018558 36760253 57.011 52.262 61.76
3 MARC0014830 36781419 57.023 52.286 61.76
3 ASGA0014273 36785055 57.0275 52.295 61.76
3 ALGA0018559 36808586 57.0275 52.295 61.76
3 ALGA0018561 36867729 57.0395 52.319 61.76
3 MARC0015472 36881691 57.052 52.336 61.768
3 ALGA0109901 36927297 57.0935 52.402 61.785
3 WU_10.2_3_37926663 36974365 57.1055 52.418 61.793
3 MARC0010129 37009165 57.221 52.641 61.801
3 WU_10.2_3_38030036 37070288 57.258 52.706 61.81
